515100	0.002924
516100	0.002917
517100	0.00295
518100	0.00293
519100	0.002935
520100	0.00294
521100	0.002947
522100	0.002952
523100	0.002956
524100	0.002965
525100	0.002969
526100	0.002976
527100	0.002979
528100	0.002984
529100	0.002989
530100	0.003
531100	0.00301
532100	0.003036
533100	0.003016
534100	0.00302
535100	0.003035
536100	0.003032
537100	0.003036
538100	0.003049
539100	0.003047
540100	0.003052
541100	0.003059
542100	0.003063
543100	0.003069
544100	0.003075
545100	0.003128
546100	0.003086
547100	0.003094
548100	0.003104
549100	0.003105
550100	0.00311
551100	0.003117
552100	0.003128
553100	0.003132
554100	0.003132
555100	0.003139
556100	0.003145
557100	0.003149
558100	0.003154
559100	0.00316
560100	0.003165
561100	0.003173
562100	0.003178
563100	0.003185
564100	0.003188
565100	0.003195
566100	0.0032
567100	0.003207
568100	0.00321
569100	0.003217
570100	0.003222
571100	0.003228
572100	0.003234
573100	0.00324
574100	0.003245
575100	0.003256
576100	0.003256
577100	0.003268
578100	0.003266
579100	0.003274
580100	0.003279
581100	0.003285
582100	0.003291
583100	0.003298
584100	0.003303
585100	0.003307
586100	0.003314
587100	0.003334
588100	0.003324
589100	0.003329
590100	0.003355
591100	0.003341
592100	0.003348
593100	0.003353
594100	0.003359
595100	0.003365
596100	0.003369
597100	0.003374
598100	0.003382
599100	0.003386
600100	0.003391
601100	0.003398
602100	0.003404
603100	0.003409
604100	0.003415
605100	0.003421
606100	0.003425
607100	0.003435
608100	0.003437
609100	0.003443
610100	0.003449
611100	0.003455
612100	0.00346
613100	0.003467
614100	0.00348
615100	0.003477
616100	0.003482
617100	0.003489
618100	0.003492
619100	0.003498
620100	0.003505
621100	0.003567
622100	0.003517
623100	0.00352
624100	0.003529
625100	0.003532
626100	0.003553
627100	0.003545
628100	0.00355
629100	0.003556
630100	0.003562
631100	0.003568
632100	0.003572
633100	0.00358
634100	0.003586
635100	0.003592
636100	0.003597
637100	0.003602
638100	0.003609
639100	0.003612
640100	0.003617
641100	0.003624
642100	0.003631
643100	0.003634
644100	0.003641
645100	0.003647
646100	0.003651
647100	0.003657
648100	0.003662
649100	0.003697
650100	0.003675
651100	0.003681
652100	0.003686
653100	0.00369
654100	0.003696
655100	0.003703
656100	0.003707
657100	0.003714
658100	0.00372
659100	0.003725
660100	0.003731
661100	0.003736
662100	0.003742
663100	0.003766
664100	0.003755
665100	0.003759
666100	0.003765
667100	0.003772
668100	0.003775
669100	0.003783
670100	0.003786
671100	0.003795
672100	0.003798
673100	0.003806
674100	0.003811
675100	0.003815
676100	0.003821
677100	0.003827
678100	0.003832
679100	0.00388
680100	0.003844
681100	0.003849
682100	0.00388
683100	0.00386
684100	0.003867
685100	0.0039
686100	0.003878
687100	0.00389
688100	0.00389
689100	0.003895
690100	0.003928
691100	0.003905
692100	0.003912
693100	0.003915
694100	0.003922
695100	0.003945
696100	0.003934
697100	0.003939
698100	0.003958
699100	0.003952
700100	0.003957
701100	0.003965
702100	0.003968
703100	0.003974
704100	0.004011
705100	0.003999
706100	0.003992
707100	0.003996
708100	0.004
709100	0.004006
710100	0.004014
711100	0.004031
712100	0.004025
713100	0.004038
714100	0.004037
715100	0.004043
716100	0.004048
717100	0.004053
718100	0.004059
719100	0.004065
720100	0.00407
721100	0.004075
722100	0.004082
723100	0.004086
724100	0.004092
725100	0.0041
726100	0.004103
727100	0.00411
728100	0.00412
729100	0.00412
730100	0.004132
731100	0.004132
732100	0.004139
733100	0.004146
734100	0.004158
735100	0.00416
736100	0.004163
737100	0.004169
738100	0.004174
739100	0.004181
740100	0.004191
741100	0.004189
742100	0.004206
743100	0.0042
744100	0.004204
745100	0.004239
746100	0.004218
747100	0.004222
748100	0.004227
749100	0.004242
750100	0.004238
751100	0.004246
752100	0.004387
753100	0.004256
754100	0.004262
755100	0.004268
756100	0.004273
757100	0.004288
758100	0.004285
759100	0.004291
760100	0.004297
761100	0.0043
762100	0.004307
763100	0.004312
764100	0.004317
765100	0.004324
766100	0.004368
767100	0.004334
768100	0.004351
769100	0.004354
770100	0.004352
771100	0.004359
772100	0.004366
773100	0.004369
774100	0.004375
775100	0.004381
776100	0.004387
777100	0.004393
778100	0.004399
779100	0.004403
780100	0.004479
781100	0.004414
782100	0.00442
783100	0.004426
784100	0.00443
785100	0.004436
786100	0.004442
787100	0.004447
788100	0.004453
789100	0.00446
790100	0.004465
791100	0.00447
792100	0.004477
793100	0.004482
794100	0.004488
795100	0.004494
796100	0.0045
797100	0.004503
798100	0.004508
799100	0.004516
800100	0.004522
801100	0.00453
802100	0.004533
803100	0.004538
804100	0.004544
805100	0.00455
806100	0.004554
807100	0.004559
808100	0.004567
809100	0.004572
810100	0.00458
811100	0.004584
812100	0.00459
813100	0.004595
814100	0.004672
815100	0.004609
816100	0.004611
817100	0.004618
818100	0.004634
819100	0.004629
820100	0.004634
821100	0.004652
822100	0.004646
823100	0.004678
824100	0.004657
825100	0.004666
826100	0.004671
827100	0.004673
828100	0.00468
829100	0.004686
830100	0.004693
831100	0.004697
832100	0.004705
833100	0.004707
834100	0.004715
835100	0.004719
836100	0.004725
837100	0.00473
838100	0.004738
839100	0.004743
840100	0.004748
841100	0.004754
842100	0.004758
843100	0.004765
844100	0.00477
845100	0.004776
846100	0.004796
847100	0.004787
848100	0.004793
849100	0.004797
850100	0.004803
851100	0.00481
852100	0.004815
853100	0.004823
854100	0.004827
855100	0.004847
856100	0.004837
857100	0.004851
858100	0.004879
859100	0.004859
860100	0.004859
861100	0.004866
862100	0.004874
863100	0.004903
864100	0.005092
865100	0.004889
866100	0.004942
867100	0.004906
868100	0.004908
869100	0.004912
870100	0.004915
871100	0.004921
872100	0.004929
873100	0.004936
874100	0.00494
875100	0.004966
876100	0.004951
877100	0.00497
878100	0.004962
879100	0.004967
880100	0.004977
881100	0.004978
882100	0.004985
883100	0.00499
884100	0.004996
885100	0.005012
886100	0.005008
887100	0.005018
888100	0.005017
889100	0.005027
890100	0.005034
891100	0.005039
892100	0.005041
893100	0.005049
894100	0.005057
895100	0.0051
896100	0.005063
897100	0.005076
898100	0.005075
899100	0.005083
900100	0.005092
901100	0.005092
902100	0.005097
903100	0.005103
904100	0.005113
905100	0.005115
906100	0.005121
907100	0.005148
908100	0.005132
909100	0.00514
910100	0.005145
911100	0.005148
912100	0.005155
913100	0.005159
914100	0.005164
915100	0.00517
916100	0.005177
917100	0.0052
918100	0.005189
919100	0.005193
920100	0.0052
921100	0.005206
922100	0.005214
923100	0.005216
924100	0.005227
925100	0.005233
926100	0.005234
927100	0.00525
928100	0.005254
929100	0.005258
930100	0.00527
931100	0.005268
932100	0.00527
933100	0.005281
934100	0.00528
935100	0.005343
936100	0.00529
937100	0.00534
938100	0.005307
939100	0.005316
940100	0.005319
941100	0.005324
942100	0.00533
943100	0.005334
944100	0.005349
945100	0.005355
946100	0.005348
947100	0.005352
948100	0.005356
949100	0.00539
950100	0.005378
951100	0.005384
952100	0.00538
953100	0.005387
954100	0.005392
955100	0.005411
956100	0.005564
957100	0.005408
958100	0.005421
959100	0.005421
960100	0.005426
961100	0.005432
962100	0.005438
963100	0.005443
964100	0.005445
965100	0.00546
966100	0.005467
967100	0.005464
968100	0.005474
969100	0.005478
970100	0.005487
971100	0.005495
972100	0.005496
973100	0.005517
974100	0.005509
975100	0.005511
976100	0.005515
977100	0.005524
978100	0.00553
979100	0.005534
980100	0.005542
981100	0.005544
982100	0.005548
983100	0.005556
984100	0.005573
985100	0.005567
986100	0.005585
987100	0.005578
988100	0.005584
989100	0.005592
990100	0.005595
991100	0.005602
992100	0.005608
993100	0.005757
994100	0.005617
995100	0.005624
996100	0.00563
997100	0.005634
998100	0.005639
999100	0.005645
